temporada,data,horario,fase,tipo_fase,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,idade_tecnico_mandante,idade_tecnico_visitante,data_inicio_tecnico_mandante,data_inicio_tecnico_visitante,data_final_tecnico_mandante,data_final_tecnico_visitante,proporcao_sucesso_mandante,proporcao_sucesso_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,valor_medio_equipe_titular_mandante,valor_medio_equipe_titular_visitante,convocacao_selecao_principal_mandante,convocacao_selecao_principal_visitante,selecao_juniores_mandante,selecao_juniores_visitante,estrangeiros_mandante,estrangeiros_visitante,socios_mandante,socios_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,prorrogacao,penalti,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
"2011,2012",2012-02-14,15:45:00,Oitavas De Final,Oitavas De Final,BayArena,Craig Thomson,29412,,Bayer 04 Leverkusen,FC Barcelona,Xabi Alonso,Xavi,30,32,2022-10-05,2021-11-06,2026-06-30,2025-06-30,1.6,2.14,446050000,862000000,16520000,41050000,17,16,8,2,21,10,30000,170000,24.6,26.6,1,3,0,0,0,1,0,6,14,9,15,16,4,3,2,6,5,8,2,3
"2011,2012",2012-02-14,15:45:00,Oitavas De Final,Oitavas De Final,Stade de Gerland,Paolo Tagliavento,32010,41044,Olympique Lyon,APOEL Nicósia,Fabio Grosso,Ricardo Sá Pinto,34,39,2023-09-18,2023-06-08,2024-06-30,2024-05-31,1.71,1.61,192650000,14280000,6880000,,5,8,13,8,16,20,,,25,27.4,1,0,0,0,0,0,7,4,13,13,15,14,1,4,1,2,5,1,8,0
"2011,2012",2012-03-06,15:45:00,Oitavas De Final,Oitavas De Final,Emirates Stadium,Damir Skomina,59973,60260,FC Arsenal,AC Milan,Mikel Arteta,Stefano Pioli,29,46,2019-12-22,2019-10-09,2025-06-30,2025-06-30,1.94,1.54,1100000000,543250000,43820000,19400000,21,15,2,5,18,21,130000,,25.7,26.3,3,0,0,0,3,0,5,1,22,1,2,25,5,4,3,8,7,5,2,6
"2011,2012",2012-02-15,13:00:00,Oitavas De Final,Oitavas De Final,Petrovsky,Jonas Eriksson,18200,20985,Zenit São Petersburgo,Sport Lisboa e Benfica,Sergey Semak,Roger Schmidt,35,44,2018-05-29,2022-07-01,2025-06-30,2026-06-30,1.91,1.92,153100000,359630000,6120000,14390000,8,11,5,7,12,15,,262026,26.7,25.6,3,2,0,0,1,1,5,2,14,13,16,20,6,2,6,3,5,8,3,4
"2011,2012",2012-03-06,15:45:00,Oitavas De Final,Oitavas De Final,Estádio da Luz,Howard Webb,48909,65000,Sport Lisboa e Benfica,Zenit São Petersburgo,Roger Schmidt,Sergey Semak,44,36,2022-07-01,2018-05-29,2026-06-30,2025-06-30,1.92,1.91,359630000,153100000,14390000,6120000,11,8,7,5,15,12,262026,,25.6,26.7,2,0,0,0,1,0,4,0,10,12,12,11,2,4,1,0,5,2,9,2
"2011,2012",2012-02-15,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Viktor Kassai,64462,81277,AC Milan,FC Arsenal,Stefano Pioli,Mikel Arteta,46,29,2019-10-09,2019-12-22,2025-06-30,2025-06-30,1.54,1.94,543250000,1100000000,19400000,43820000,15,21,5,2,21,18,,130000,26.3,25.7,4,0,0,0,2,0,5,6,12,9,9,18,4,1,6,0,5,4,9,3
"2011,2012",2012-03-13,15:45:00,Oitavas De Final,Oitavas De Final,Allianz Arena,Mark Clattenburg,66000,,FC Bayern Munique,FC Basel,Thomas Tuchel,Heiko Vogel,38,36,2023-03-25,2023-09-29,2025-06-30,,1.93,1.52,897700000,34050000,34530000,1140000,18,7,5,15,14,20,300000,8094,26.4,23.6,7,0,0,0,3,0,7,5,12,10,12,13,1,8,1,2,15,1,5,4
"2011,2012",2012-03-13,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Pedro Proença,62632,75923,FC Internazionale,Olympique Marselha,Simone Inzaghi,Gennaro Gattuso,35,34,2021-06-03,2023-09-27,2025-06-30,2024-06-30,1.92,1.59,563350000,248650000,22530000,10360000,19,16,2,4,16,19,110280,,28.8,26.1,2,1,0,0,0,0,7,4,24,15,15,27,3,5,3,0,7,4,5,5
"2011,2012",2012-03-14,15:45:00,Oitavas De Final,Oitavas De Final,Santiago Bernabéu,Stéphane Lannoy,67743,85454,Real Madrid CF,CSKA Moscovo,Carlo Ancelotti,Vladimir Fedotov,52,45,2021-07-01,2022-06-15,2024-06-30,2025-06-30,2.01,1.7,1030000000,82100000,44610000,3420000,19,7,0,12,15,8,93176,12000,27.6,24.7,4,1,0,0,1,0,4,3,12,17,19,20,2,3,8,2,7,3,5,3
"2011,2012",2012-02-22,15:45:00,Oitavas De Final,Oitavas De Final,Orange Vélodrome,Cüneyt Cakir,37646,67394,Olympique Marselha,FC Internazionale,Gennaro Gattuso,Simone Inzaghi,34,35,2023-09-27,2021-06-03,2024-06-30,2025-06-30,1.59,1.92,248650000,563350000,10360000,22530000,16,19,4,2,19,16,,110280,26.1,28.8,1,0,0,0,0,0,5,1,18,20,24,19,5,3,1,4,4,4,7,0
"2011,2012",2012-02-21,13:00:00,Oitavas De Final,Oitavas De Final,Luzhniki Stadium,Björn Kuipers,70000,78360,CSKA Moscovo,Real Madrid CF,Vladimir Fedotov,Carlo Ancelotti,45,52,2022-06-15,2021-07-01,2025-06-30,2024-06-30,1.7,2.01,82100000,1030000000,3420000,44610000,7,19,12,0,8,15,12000,93176,24.7,27.6,1,1,0,0,0,1,1,8,15,9,15,16,5,3,1,6,4,5,3,7
"2011,2012",2012-03-07,15:45:00,Oitavas De Final,Oitavas De Final,GSP Stadium,Undiano Mallenco,23000,,APOEL Nicósia,Olympique Lyon,Ricardo Sá Pinto,Fabio Grosso,39,34,2023-06-08,2023-09-18,2024-05-31,2024-06-30,1.61,1.71,14280000,192650000,,6880000,8,5,8,13,20,16,,,27.4,25,5,3,,1,,,2,11,20,26,30,26,8,2,6,4,3,8,5,7
"2011,2012",2012-03-14,15:45:00,Oitavas De Final,Oitavas De Final,Stamford Bridge,Dr. Felix Brych,37784,41631,Chelsea FC,Napoli,Mauricio Pochettino,Rudi Garcia,40,48,2023-07-01,2023-07-01,2025-06-30,2025-06-30,1.68,1.73,999000000,587750000,33300000,21770000,20,16,11,1,20,17,30000,89000,23.7,26.3,4,1,1,0,,,12,8,22,22,26,25,4,8,3,4,8,5,10,11
"2012,2013",2013-02-13,15:45:00,Oitavas De Final,Oitavas De Final,Donbass Arena,Howard Webb,49050,51504,Shakhtar Donetsk,Borussia Dortmund,,,,,,,,,,,106000000,467000000,3120000,16680000,15,19,15,3,11,13,,,24,25.9,2,2,0,0,1,1,4,6,11,15,15,13,5,0,2,0,2,8,3,5
"2012,2013",2013-03-05,15:45:00,Oitavas De Final,Oitavas De Final,SIGNAL IDUNA PARK,Damir Skomina,65413,,Borussia Dortmund,Shakhtar Donetsk,,,,,,,,,,,467000000,106000000,16680000,3120000,19,15,3,15,13,11,,,25.9,24,3,0,0,0,2,0,8,6,8,12,14,8,4,6,0,2,9,4,4,4
"2012,2013",2013-03-12,15:45:00,Oitavas De Final,Oitavas De Final,Spotify Camp Nou,Viktor Kassai,94944,99354,FC Barcelona,AC Milan,Xavi,Stefano Pioli,33,47,2021-11-06,2019-10-09,2025-06-30,2025-06-30,2.14,1.54,862000000,543250000,41050000,19400000,16,15,2,5,10,21,170000,,26.6,26.3,4,0,0,0,2,0,6,3,6,19,24,8,2,2,2,5,6,3,5,3
"2012,2013",2013-02-20,15:45:00,Oitavas De Final,Oitavas De Final,Ali Sami Yen Spor Kompleksi RAMS Park,Willie Collum,50734,,Galatasaray,Schalke 04,Okan Buruk,Karel Geraerts,39,31,2022-06-23,2023-10-09,2024-06-30,2025-06-30,1.61,2.04,236580000,31150000,7890000,1070000,14,2,7,7,16,12,10147,174000,25.8,27.3,1,1,0,0,1,1,3,6,14,18,23,15,2,6,1,5,8,3,3,5
"2012,2013",2013-03-05,15:45:00,Oitavas De Final,Oitavas De Final,Old Trafford,Cüneyt Cakir,74959,,Manchester United FC,Real Madrid CF,Erik ten Hag,Carlo Ancelotti,43,53,2022-07-01,2021-07-01,2025-06-30,2024-06-30,2.09,2.01,877300000,1030000000,28300000,44610000,22,19,1,0,22,15,150000,93176,26.2,27.6,1,2,0,0,0,0,9,12,7,11,12,10,9,8,3,1,9,11,3,3
"2012,2013",2013-03-06,15:45:00,Oitavas De Final,Oitavas De Final,Parc des Princes,Milorad Mazic,44867,49691,FC Paris Saint-Germain,Valência CF,Luis Enrique,Rubén Baraja,42,37,2023-07-05,2023-02-14,2025-06-30,2025-06-30,1.96,1.41,1070000000,177900000,36790000,7730000,18,7,7,7,17,9,,40000,25.6,24.9,1,1,0,0,0,0,4,13,11,18,19,14,2,2,3,1,3,3,1,4
"2012,2013",2013-02-19,15:45:00,Oitavas De Final,Oitavas De Final,Emirates Stadium,Svein Oddvar Moen,59974,,FC Arsenal,FC Bayern Munique,Mikel Arteta,Thomas Tuchel,30,39,2019-12-22,2023-03-25,2025-06-30,2025-06-30,1.94,1.93,1100000000,897700000,43820000,34530000,21,18,2,5,18,14,130000,300000,25.7,26.4,1,3,0,0,0,2,2,8,14,19,21,17,3,4,3,2,4,6,1,8
"2012,2013",2013-02-12,15:45:00,Oitavas De Final,Oitavas De Final,Mestalla,Paolo Tagliavento,44000,,Valência CF,FC Paris Saint-Germain,Rubén Baraja,Luis Enrique,37,42,2023-02-14,2023-07-05,2025-06-30,2025-06-30,1.41,1.96,177900000,1070000000,7730000,36790000,7,18,7,7,9,17,40000,,24.9,25.6,1,2,0,0,0,2,8,0,13,10,14,16,6,4,3,4,3,9,6,3
"2012,2013",2013-02-20,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Craig Thomson,79532,80018,AC Milan,FC Barcelona,Stefano Pioli,Xavi,47,33,2019-10-09,2021-11-06,2025-06-30,2025-06-30,1.54,2.14,543250000,862000000,19400000,41050000,15,16,5,2,21,10,,170000,26.3,26.6,2,0,0,0,0,0,3,4,17,10,11,21,1,1,4,1,3,1,2,4
"2012,2013",2013-03-13,15:45:00,Oitavas De Final,Oitavas De Final,Allianz Arena,Pavel Kralovec,68000,,FC Bayern Munique,FC Arsenal,Thomas Tuchel,Mikel Arteta,39,30,2023-03-25,2019-12-22,2025-06-30,2025-06-30,1.93,1.94,897700000,1100000000,34530000,43820000,18,21,5,2,14,18,300000,130000,26.4,25.7,0,2,0,0,0,1,6,1,13,25,26,16,0,7,3,1,6,2,11,3
"2012,2013",2013-03-12,15:45:00,Oitavas De Final,Oitavas De Final,Veltins-Arena,Jonas Eriksson,54142,,Schalke 04,Galatasaray,Karel Geraerts,Okan Buruk,31,39,2023-10-09,2022-06-23,2025-06-30,2024-06-30,2.04,1.61,31150000,236580000,1070000,7890000,2,14,7,7,12,16,174000,10147,27.3,25.8,2,3,0,0,1,2,9,3,19,12,15,19,4,9,0,3,12,7,5,5
"2012,2013",2013-02-12,15:45:00,Oitavas De Final,Oitavas De Final,Celtic Park,Undiano Mallenco,57917,60832,Celtic FC,Juventus FC,Brendan Rodgers,Massimiliano Allegri,40,45,2023-07-01,2021-05-28,2026-06-30,2025-06-30,1.77,1.85,126650000,420200000,3960000,17510000,16,16,6,5,25,12,,111000,25.7,27.2,0,3,0,0,0,1,10,4,12,12,17,12,1,8,0,5,8,4,7,1
"2012,2013",2013-02-13,15:45:00,Oitavas De Final,Oitavas De Final,Santiago Bernabéu,Dr. Felix Brych,79429,,Real Madrid CF,Manchester United FC,Carlo Ancelotti,Erik ten Hag,53,43,2021-07-01,2022-07-01,2024-06-30,2025-06-30,2.01,2.09,1030000000,877300000,44610000,28300000,19,22,0,1,15,22,93176,150000,27.6,26.2,1,1,0,0,1,1,12,8,14,12,15,15,3,9,1,3,11,6,11,5
"2012,2013",2013-03-13,15:45:00,Oitavas De Final,Oitavas De Final,La Rosaleda,Nicola Rizzoli,27451,30044,Málaga CF,Futebol Clube do Porto,Sergio Pellicer,Sérgio Conceição,39,38,2023-01-26,2017-07-01,2024-06-30,2024-06-30,1.31,2.02,10450000,289000000,,10320000,0,7,0,4,4,18,18000,137750,25,26.5,2,0,0,0,1,0,8,2,18,17,21,24,1,4,6,4,6,1,4,3
"2012,2013",2013-02-19,15:45:00,Oitavas De Final,Oitavas De Final,Estádio do Dragão,Mark Clattenburg,42209,,Futebol Clube do Porto,Málaga CF,Sérgio Conceição,Sergio Pellicer,38,39,2017-07-01,2023-01-26,2024-06-30,2024-06-30,2.02,1.31,289000000,10450000,10320000,,7,0,4,0,18,4,137750,18000,26.5,25,1,0,0,0,0,0,11,2,13,16,17,18,1,4,5,1,5,1,7,0
"2012,2013",2013-03-06,15:45:00,Oitavas De Final,Oitavas De Final,Allianz Stadium,Firat Aydinus,39011,41475,Juventus FC,Celtic FC,Massimiliano Allegri,Brendan Rodgers,45,40,2021-05-28,2023-07-01,2025-06-30,2026-06-30,1.85,1.77,420200000,126650000,17510000,3960000,16,16,5,6,12,25,111000,,27.2,25.7,2,0,0,0,1,0,1,3,14,14,16,17,5,3,3,2,5,5,3,7
"2013,2014",2014-03-12,15:45:00,Oitavas De Final,Oitavas De Final,Spotify Camp Nou,Stéphane Lannoy,85957,99354,FC Barcelona,Manchester City FC,Xavi,Pep Guardiola,34,43,2021-11-06,2016-07-01,2025-06-30,2025-06-30,2.14,2.35,862000000,1260000000,41050000,52700000,16,20,2,3,10,17,170000,,26.6,27.1,2,1,0,0,0,0,5,4,6,21,23,8,2,2,2,2,4,3,6,3
"2013,2014",2014-02-26,15:45:00,Oitavas De Final,Oitavas De Final,Ali Sami Yen Spor Kompleksi RAMS Park,Carlos Velasco Carballo,52650,,Galatasaray,Chelsea FC,Okan Buruk,Mauricio Pochettino,40,41,2022-06-23,2023-07-01,2024-06-30,2025-06-30,1.61,1.68,236580000,999000000,7890000,33300000,14,20,7,11,16,20,10147,30000,25.8,23.7,1,1,0,0,0,1,7,3,20,18,20,21,2,3,1,2,5,3,4,4
"2013,2014",2014-03-19,15:45:00,Oitavas De Final,Oitavas De Final,SIGNAL IDUNA PARK,Undiano Mallenco,65829,,Borussia Dortmund,Zenit São Petersburgo,Edin Terzic,Sergey Semak,31,38,2022-07-01,2018-05-29,2025-06-30,2025-06-30,2.01,1.91,467000000,153100000,16680000,6120000,19,8,3,5,13,12,175000,,25.9,26.7,1,2,0,0,1,1,8,1,18,14,14,18,3,2,0,2,3,5,4,3
"2013,2014",2014-02-18,15:45:00,Oitavas De Final,Oitavas De Final,BayArena,Viktor Kassai,29412,,Bayer 04 Leverkusen,FC Paris Saint-Germain,Xabi Alonso,Luis Enrique,32,43,2022-10-05,2023-07-05,2026-06-30,2025-06-30,1.6,1.96,446050000,1070000000,16520000,36790000,17,18,8,7,21,17,30000,,24.6,25.6,0,4,0,0,0,3,4,1,13,5,7,14,4,2,1,2,2,8,2,0
"2013,2014",2014-03-19,15:45:00,Oitavas De Final,Oitavas De Final,Old Trafford,Björn Kuipers,74662,,Manchester United FC,Olympiacos Pireu,Erik ten Hag,Diego Martínez,44,33,2022-07-01,2023-07-01,2025-06-30,2025-06-30,2.09,1.53,877300000,101800000,28300000,3180000,22,9,1,2,22,23,150000,83000,26.2,26.8,3,0,0,0,2,0,8,7,14,18,19,18,4,5,4,1,8,4,3,6
"2013,2014",2014-03-12,15:45:00,Oitavas De Final,Oitavas De Final,Parc des Princes,Ivan Bebek,45596,49691,FC Paris Saint-Germain,Bayer 04 Leverkusen,Luis Enrique,Xabi Alonso,43,32,2023-07-05,2022-10-05,2025-06-30,2026-06-30,1.96,1.6,1070000000,446050000,36790000,16520000,18,17,7,8,17,21,,30000,25.6,24.6,2,1,0,0,1,1,5,5,7,22,22,8,5,6,1,0,8,6,6,2
"2013,2014",2014-02-25,13:00:00,Oitavas De Final,Oitavas De Final,Petrovsky,Willie Collum,15099,20985,Zenit São Petersburgo,Borussia Dortmund,Sergey Semak,Edin Terzic,37,31,2018-05-29,2022-07-01,2025-06-30,2025-06-30,1.91,2.01,153100000,467000000,6120000,16680000,8,19,5,3,12,13,,175000,26.7,25.9,2,4,0,0,0,2,6,3,16,16,19,16,4,3,0,3,5,8,1,2
"2013,2014",2014-03-11,15:45:00,Oitavas De Final,Oitavas De Final,Vicente Calderón,Mark Clattenburg,49186,,Atlético de Madrid,AC Milan,Diego Simeone,Stefano Pioli,43,48,2011-12-23,2019-10-09,2024-06-30,2025-06-30,1.91,1.54,472000000,543250000,19670000,19400000,14,15,2,5,14,21,128249,,29.1,26.3,4,1,0,0,2,1,3,3,10,16,17,11,2,3,1,1,7,4,6,5
"2013,2014",2014-02-18,15:45:00,Oitavas De Final,Oitavas De Final,Etihad Stadium,Jonas Eriksson,46033,55097,Manchester City FC,FC Barcelona,Pep Guardiola,Xavi,43,34,2016-07-01,2021-11-06,2025-06-30,2025-06-30,2.35,2.14,1260000000,862000000,52700000,41050000,20,16,3,2,17,10,,170000,27.1,26.6,0,2,0,0,0,0,1,4,18,11,16,18,2,2,0,5,2,4,4,3
"2013,2014",2014-02-19,15:45:00,Oitavas De Final,Oitavas De Final,Giuseppe Meazza,Pedro Proença,65890,75923,AC Milan,Atlético de Madrid,Stefano Pioli,Diego Simeone,48,43,2019-10-09,2011-12-23,2025-06-30,2024-06-30,1.54,1.91,543250000,472000000,19400000,19670000,15,14,5,2,21,14,,128249,26.3,29.1,0,1,0,0,0,0,3,6,10,21,24,10,3,3,0,3,3,4,7,3
"2013,2014",2014-03-11,15:45:00,Oitavas De Final,Oitavas De Final,Allianz Arena,Svein Oddvar Moen,68000,,FC Bayern Munique,FC Arsenal,Thomas Tuchel,Mikel Arteta,40,31,2023-03-25,2019-12-22,2025-06-30,2025-06-30,1.93,1.94,897700000,1100000000,34530000,43820000,18,21,5,2,14,18,300000,130000,26.4,25.7,1,1,0,0,0,0,6,5,12,13,16,16,3,3,4,3,4,4,5,1
"2013,2014",2014-02-26,15:45:00,Oitavas De Final,Oitavas De Final,Veltins-Arena,Howard Webb,54442,,Schalke 04,Real Madrid CF,Karel Geraerts,Carlo Ancelotti,32,54,2023-10-09,2021-07-01,2025-06-30,2024-06-30,2.04,2.01,31150000,1030000000,1070000,44610000,2,19,7,0,12,15,174000,93176,27.3,27.6,1,6,0,0,0,2,1,7,8,3,8,8,4,3,0,5,4,11,3,7
"2013,2014",2014-03-18,15:45:00,Oitavas De Final,Oitavas De Final,Santiago Bernabéu,Sergey Karasev,65148,81044,Real Madrid CF,Schalke 04,Carlo Ancelotti,Karel Geraerts,54,32,2021-07-01,2023-10-09,2024-06-30,2025-06-30,2.01,2.04,1030000000,31150000,44610000,1070000,19,2,0,7,15,12,93176,174000,27.6,27.3,3,1,0,0,1,1,9,2,7,8,9,10,2,6,3,1,8,3,6,7
"2013,2014",2014-02-25,15:45:00,Oitavas De Final,Oitavas De Final,Stadio Georgios Karaiskakis,Gianluca Rocchi,30015,,Olympiacos Pireu,Manchester United FC,Diego Martínez,Erik ten Hag,33,44,2023-07-01,2022-07-01,2025-06-30,2025-06-30,1.53,2.09,101800000,877300000,3180000,28300000,9,22,2,1,23,22,83000,150000,26.8,26.2,2,0,0,0,1,0,1,4,10,12,15,10,0,2,0,3,4,0,4,2
"2013,2014",2014-03-18,15:45:00,Oitavas De Final,Oitavas De Final,Stamford Bridge,Dr. Felix Brych,38038,40853,Chelsea FC,Galatasaray,Mauricio Pochettino,Okan Buruk,42,40,2023-07-01,2022-06-23,2025-06-30,2024-06-30,1.68,1.61,999000000,236580000,33300000,7890000,20,14,11,7,20,16,30000,10147,23.7,25.8,2,0,0,0,2,0,7,0,20,20,21,23,1,8,3,1,8,1,8,3
"2014,2015",2015-02-17,15:45:00,Oitavas De Final,Oitavas De Final,Arena Lviv,Undiano Mallenco,34187,34915,Shakhtar Donetsk,FC Bayern Munique,,,,,,,,,,,106000000,897700000,3120000,34530000,15,18,15,5,11,14,,,24,26.4,0,0,0,0,0,0,,,,,,,,,,,,,,
"2014,2015",2015-03-11,15:45:00,Oitavas De Final,Oitavas De Final,Allianz Arena,Willie Collum,70000,75024,FC Bayern Munique,Shakhtar Donetsk,,,,,,,,,,,897700000,106000000,34530000,3120000,18,15,5,15,14,11,,,26.4,24,7,0,0,0,2,0,8,4,15,5,5,17,0,4,2,0,12,0,7,2
"2014,2015",2015-03-18,15:45:00,Oitavas De Final,Oitavas De Final,Spotify Camp Nou,Gianluca Rocchi,92551,99354,FC Barcelona,Manchester City FC,Xavi,Pep Guardiola,35,44,2021-11-06,2016-07-01,2025-06-30,2025-06-30,2.14,2.35,862000000,1260000000,41050000,52700000,16,20,2,3,10,17,170000,,26.6,27.1,1,0,0,0,1,0,7,5,5,13,13,8,4,8,3,0,9,4,9,3
"2014,2015",2015-03-17,15:45:00,Oitavas De Final,Oitavas De Final,Stade Louis-II,Svein Oddvar Moen,17263,18523,AS Mônaco,FC Arsenal,Adi Hütter,Mikel Arteta,45,32,2023-07-04,2019-12-22,2025-06-30,2025-06-30,1.79,1.94,344500000,1100000000,12760000,43820000,15,21,10,2,27,18,,130000,24.2,25.7,0,2,0,0,0,1,0,5,14,12,13,18,3,2,4,1,2,5,1,4
"2014,2015",2015-03-18,15:45:00,Oitavas De Final,Oitavas De Final,SIGNAL IDUNA PARK,Milorad Mazic,65851,80667,Borussia Dortmund,Juventus FC,Edin Terzic,Massimiliano Allegri,32,47,2022-07-01,2021-05-28,2025-06-30,2025-06-30,2.01,1.85,467000000,420200000,16680000,17510000,19,16,3,5,13,12,175000,111000,25.9,27.2,0,3,0,0,0,1,5,4,7,9,11,9,2,2,2,2,2,5,4,1
"2014,2015",2015-02-18,15:45:00,Oitavas De Final,Oitavas De Final,St. Jakob-Park,Mark Clattenburg,34464,38512,FC Basel,Futebol Clube do Porto,Heiko Vogel,Sérgio Conceição,39,40,2023-09-29,2017-07-01,,2024-06-30,1.52,2.02,34050000,289000000,1140000,10320000,7,7,15,4,20,18,8094,137750,23.6,26.5,1,1,0,0,1,0,,,,,,,,,,,,,,
"2014,2015",2015-02-25,15:45:00,Oitavas De Final,Oitavas De Final,BayArena,Pavel Kralovec,29079,30210,Bayer 04 Leverkusen,Atlético de Madrid,Xabi Alonso,Diego Simeone,33,44,2022-10-05,2011-12-23,2026-06-30,2024-06-30,1.6,1.91,446050000,472000000,16520000,19670000,17,14,8,2,21,14,30000,128249,24.6,29.1,1,0,0,0,0,0,5,4,24,11,11,24,3,3,0,0,6,3,1,4
"2014,2015",2015-02-17,15:45:00,Oitavas De Final,Oitavas De Final,Parc des Princes,Cüneyt Cakir,45713,,FC Paris Saint-Germain,Chelsea FC,Luis Enrique,Mauricio Pochettino,44,42,2023-07-05,2023-07-01,2025-06-30,2025-06-30,1.96,1.68,1070000000,999000000,36790000,33300000,18,20,7,11,17,20,,30000,25.6,23.7,1,1,0,0,0,1,,,,,,,,,,,,,,
"2014,2015",2015-02-25,15:45:00,Oitavas De Final,Oitavas De Final,Emirates Stadium,Deniz Aytekin,59868,60355,FC Arsenal,AS Mônaco,Mikel Arteta,Adi Hütter,32,45,2019-12-22,2023-07-04,2025-06-30,2025-06-30,1.94,1.79,1100000000,344500000,43820000,12760000,21,15,2,10,18,27,130000,,25.7,24.2,1,3,0,0,0,1,8,1,12,10,15,12,4,5,0,5,6,7,9,4
"2014,2015",2015-03-17,15:45:00,Oitavas De Final,Oitavas De Final,Vicente Calderón,Nicola Rizzoli,48273,54851,Atlético de Madrid,Bayer 04 Leverkusen,Diego Simeone,Xabi Alonso,44,33,2011-12-23,2022-10-05,2024-06-30,2026-06-30,1.91,1.6,472000000,446050000,19670000,16520000,14,17,2,8,14,21,128249,30000,29.1,24.6,4,2,,1,,,11,2,9,25,26,13,4,3,4,1,4,4,4,2
"2014,2015",2015-02-24,15:45:00,Oitavas De Final,Oitavas De Final,Etihad Stadium,Dr. Felix Brych,45081,47805,Manchester City FC,FC Barcelona,Pep Guardiola,Xavi,44,35,2016-07-01,2021-11-06,2025-06-30,2025-06-30,2.35,2.14,1260000000,862000000,52700000,41050000,20,16,3,2,17,10,,170000,27.1,26.6,1,2,0,0,0,2,8,4,11,13,20,11,4,3,0,7,4,8,3,3
"2014,2015",2015-02-18,15:45:00,Oitavas De Final,Oitavas De Final,Veltins-Arena,Martin Atkinson,54442,,Schalke 04,Real Madrid CF,Karel Geraerts,Carlo Ancelotti,33,55,2023-10-09,2021-07-01,2025-06-30,2024-06-30,2.04,2.01,31150000,1030000000,1070000,44610000,2,19,7,0,12,15,174000,93176,27.3,27.6,0,2,0,0,0,1,,,,,,,,,,,,,,
"2014,2015",2015-03-10,15:45:00,Oitavas De Final,Oitavas De Final,Santiago Bernabéu,Damir Skomina,69986,85454,Real Madrid CF,Schalke 04,Carlo Ancelotti,Karel Geraerts,55,33,2021-07-01,2023-10-09,2024-06-30,2025-06-30,2.01,2.04,1030000000,31150000,44610000,1070000,19,2,0,7,15,12,93176,174000,27.6,27.3,3,4,0,0,2,2,5,7,4,7,8,6,6,7,2,1,10,11,3,5
"2014,2015",2015-03-11,15:45:00,Oitavas De Final,Oitavas De Final,Stamford Bridge,Björn Kuipers,40000,41837,Chelsea FC,FC Paris Saint-Germain,Mauricio Pochettino,Luis Enrique,43,44,2023-07-01,2023-07-05,2025-06-30,2025-06-30,1.68,1.96,999000000,1070000000,33300000,36790000,20,18,10,7,20,17,30000,,23.7,25.6,2,2,1,0,,,7,11,25,16,21,27,4,4,2,5,6,7,3,2
"2014,2015",2015-03-10,15:45:00,Oitavas De Final,Oitavas De Final,Estádio do Dragão,Jonas Eriksson,43108,50399,Futebol Clube do Porto,FC Basel,Sérgio Conceição,Heiko Vogel,40,39,2017-07-01,2023-09-29,2024-06-30,,2.02,1.52,289000000,34050000,10320000,1140000,7,7,4,15,18,20,137750,8094,26.5,23.6,4,0,0,0,1,0,3,1,6,19,19,11,3,3,5,0,7,3,4,3
"2014,2015",2015-02-24,15:45:00,Oitavas De Final,Oitavas De Final,Allianz Stadium,Mateu Lahoz,41182,,Juventus FC,Borussia Dortmund,Massimiliano Allegri,Edin Terzic,47,32,2021-05-28,2022-07-01,2025-06-30,2025-06-30,1.85,2.01,420200000,467000000,17510000,16680000,16,19,5,3,12,13,111000,175000,27.2,25.9,2,1,0,0,2,1,8,4,8,10,12,12,2,2,4,2,4,3,6,6
"2015,2016",2016-03-16,15:45:00,Oitavas De Final,Oitavas De Final,Spotify Camp Nou,Sergey Karasev,76092,96636,FC Barcelona,FC Arsenal,Xavi,Mikel Arteta,36,33,2021-11-06,2019-12-22,2025-06-30,2025-06-30,2.14,1.94,862000000,1100000000,41050000,43820000,16,21,2,2,10,18,170000,130000,26.6,25.7,3,1,0,0,1,0,7,8,8,11,11,9,2,4,1,0,7,3,4,8
"2015,2016",2016-03-08,15:45:00,Oitavas De Final,Oitavas De Final,Volkswagen Arena,Damir Skomina,23457,26000,VfL Wolfsburg,KAA Gent,Niko Kovac,Hein Vanhaezebrouck,44,52,2022-07-01,2020-12-04,2025-06-30,2024-06-30,1.8,1.61,236900000,79650000,8170000,3190000,12,8,6,8,19,13,21500,,24.6,25.6,1,0,0,0,0,0,6,1,14,16,18,15,2,5,1,2,6,2,5,4
